ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc
87,Germany,170,196,OpelVauxhall,opel ascona,opel,ascona,Germany,Germany,intermediate,1,GeneralMotors,66330,1587,55,965,5,4,436.5,167,139.5,5.3000002,7.0999999,8.5,6.9666667,165,14,18975,.58215284,8200.6963,8200.6963,2.313828,2.313828,93.493172,91.932625,93.493172,91.932625,1,.14,61090000,1991199948800,2139171323904,860565274624,924516155392,14086.844,15133.674
70,Germany,172,194,OpelVauxhall,opel rekord,opel,record,Germany,Germany,standard,1,GeneralMotors,168510,1698,48.5,1025,5,4,455,176,145,9,10.5,12,10.5,143,18,8097,.72792667,2222.3289,2222.3289,3.6434751,3.6434751,47.084557,48.170536,47.084557,48.170536,1,.13,60710000,675299983360,1487578595328,185345032192,408285642752,3052.9573,6725.1792
71,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,131514,1698,48.5,1115,5,4,456.5,172,140.5,9,11,12.5,10.833333,143,20,8825,.72141951,2522.646,2522.646,3.4983108,3.4983108,49.550156,50.209541,49.550156,50.209541,1,.13,61290000,749749993472,1531532148736,214317711360,437791916032,3496.781,7142.9585
72,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,177280,1698,48.5,1065,5,2,456.5,172,140.5,9.8000002,9.8000002,9.8000002,9.8000002,143,20,9285,.69565308,2687.7046,2687.7046,3.4546206,3.4546206,52.273258,51.53933,52.273258,51.53933,1,.13,61670000,823119970304,1597558882304,238266384384,462441185280,3863.5703,7498.6411
73,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,151202,1698,49,1065,5,2,456.5,172,141.5,9.8000002,9.8000002,9.8000002,9.8000002,143,20,9900,.66885036,3161.8469,3161.8469,3.1310813,3.1310813,55.92981,54.964539,55.92981,54.964539,1,.13,61970000,917249982464,1674477699072,292949917696,534792142848,4727.2861,8629.8555
74,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,87974,1679,49,1065,5,2,456.5,172,141.5,9.8000002,9.8000002,9.8000002,9.8000002,143,20,11200,.70619661,3664.6169,3664.6169,3.0562539,3.0562539,59.824554,62.322693,59.824554,62.322693,1,.13,62040000,983929978880,1679779168256,321939865600,549620285440,5189.2305,8859.1279
75,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,111246,1679,44,1095,5,2,459,172,141.5,10.3,10.3,10.3,10.3,140,21.5,12040,.72512317,4011.5476,4011.5476,3.0013354,3.0013354,63.378105,65.215988,63.378105,65.215988,1,.13,61830000,1026630025216,1658477084672,342057746432,552579694592,5532.2295,8937.0811
76,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,100270,1875,55,1095,5,2,459,172,141.5,11,11,11,11,152,16.5,12690,.69661927,4433.3906,4433.3906,2.8623691,2.8623691,66.101212,67.617668,66.101212,67.617668,1,.13,61510000,1120500056064,1740022611968,391458979840,607895945216,6364.1519,9882.8799
77,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,118796,1875,55,1100,5,4,459.5,172.5,142,10.2,10.2,10.2,10.2,155,16,13640,.70066345,5081.7749,5081.7749,2.6841016,2.6841016,68.541054,69.487427,68.541054,69.487427,1,.13,61400000,1195290001408,1792554827776,445322199040,667841658880,7252.8047,10876.9
78,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,168467,1875,55,1100,5,2,459.5,172.5,142,10.2,10.2,10.2,10.2,155,16,14275,.68185908,5744.9512,5744.9512,2.4847906,2.4847906,70.38221,70.285294,70.38221,70.285294,1,.13,61310000,1283549954048,1847496802304,516562616320,743522172928,8425.4219,12127.258
79,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,127302,1875,55,1120,5,4,459.5,172.5,142,7.5999999,10.3,11.9,9.9333334,155,16,14935,.66090924,6377.9727,6377.9727,2.3416531,2.3416531,73.279121,73.654099,73.279121,73.654099,1,.13,61440000,1388399951872,1926054150144,592914415616,822519005184,9650.2998,13387.354
80,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,90154,1875,55,1100,5,4,459.5,172.5,142,7.5999999,10.3,11.9,9.9333334,155,16,15670,.65560663,6506.1636,6506.1636,2.4084854,2.4084854,77.251122,79.223083,77.251122,79.223083,1,.13,61540000,1470899945472,1945042944000,610715762688,807579287552,9923.8828,13122.835
81,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,64824,1875,55,1120,5,4,459.5,172.5,142,7.5999999,10.3,11.9,9.9333334,155,16,16280,.65374458,6134.1934,6134.1934,2.6539757,2.6539757,82.137253,85.428757,82.137253,85.428757,1,.13,61660000,1535499960320,1947741847552,578565963776,733895852032,9383.165,11902.301
82,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,50796,1796,55,1115,5,4,465,172.5,142,7,9.3000002,11.2,9.166667,160,16.5,18560,.72045875,6934.4932,6934.4932,2.6764753,2.6764753,86.463318,90.44165,86.463318,90.44165,1,.13,61600000,1586899976192,1927403667456,592906616832,720127590400,9625.1074,11690.383
83,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,79983,1771,55,1115,5,4,465,172.5,142,7,9.3000002,11.2,9.166667,160,16.5,19314,.71111107,7040.0273,7040.0273,2.7434552,2.7434552,89.29586,91.763382,89.29586,91.763382,1,.13,61380000,1667100049408,1960947220480,607664406528,714772840448,9900.0391,11645.045
84,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,56192,1796,55,1115,5,4,465,172.5,142,7,9.3000002,11.2,9.166667,160,16.5,20365,.71154118,6941.4033,6941.4033,2.9338448,2.9338448,91.446014,94.414894,91.446014,94.414894,1,.14,61130000,1749600043008,2016274808832,596350599168,687246606336,9755.4492,11242.379
85,Germany,172,194,OpelVauxhall,opel record,opel,record,Germany,Germany,standard,1,GeneralMotors,44693,1771,55,1115,5,4,465,172.5,142,7,9.3000002,11.2,9.166667,160,16.5,20835,.69564098,7151.5195,7151.5195,2.9133668,2.9133668,93.441666,96.719856,93.441666,96.719856,1,.14,60970000,1826099953664,2062156038144,626800590848,707825762304,10280.476,11609.41
78,Germany,173,192,OpelVauxhall,opel monza,opel,monza,Germany,Germany,luxury,1,GeneralMotors,3942,2753,103,1375,5,3,469,173,138,10.8,10.8,10.8,10.8,190,12,25325,1.2096729,10192.006,10192.006,2.4847906,2.4847906,70.38221,70.285294,70.38221,70.285294,1,.13,61310000,1283549954048,1847496802304,516562616320,743522172928,8425.4219,12127.258
79,Germany,173,192,OpelVauxhall,opel monza,opel,monza,Germany,Germany,luxury,1,GeneralMotors,7068,2753,103,1375,5,3,469,173.5,138,8.3000002,10.6,16,11.633333,195,10,26430,1.1695904,11286.898,11286.898,2.3416531,2.3416531,73.279121,73.654099,73.279121,73.654099,1,.13,61440000,1388399951872,1926054150144,592914415616,822519005184,9650.2998,13387.354
80,Germany,173,192,OpelVauxhall,opel monza,opel,monza,Germany,Germany,luxury,1,GeneralMotors,3263,2753,103,1375,5,3,469,173.5,138,8.3000002,10.6,16,11.633333,195,10,27725,1.1599677,11511.384,11511.384,2.4084854,2.4084854,77.251122,79.223083,77.251122,79.223083,1,.13,61540000,1470899945472,1945042944000,610715762688,807579287552,9923.8828,13122.835
81,Germany,173,192,OpelVauxhall,opel monza,opel,monza,Germany,Germany,luxury,1,GeneralMotors,2667,2471,100,1370,5,3,469,173.5,138,8.3000002,10.4,14.5,11.066667,195,11,27680,1.1115265,10429.636,10429.636,2.6539757,2.6539757,82.137253,85.428757,82.137253,85.428757,1,.13,61660000,1535499960320,1947741847552,578565963776,733895852032,9383.165,11902.301
83,Germany,173,192,OpelVauxhall,opel monza,opel,monza,Germany,Germany,luxury,1,GeneralMotors,4044,1956,85,1335,5,3,472,172,138,7.5,9.8000002,11.9,9.7333336,180,13.5,29125,1.0723367,10616.175,10616.175,2.7434552,2.7434552,89.29586,91.763382,89.29586,91.763382,1,.13,61380000,1667100049408,1960947220480,607664406528,714772840448,9900.0391,11645.045
84,Germany,173,192,OpelVauxhall,opel monza,opel,monza,Germany,Germany,luxury,1,GeneralMotors,3098,2200,85,1320,5,3,472,172,138,6.9000001,8.8999996,10.8,8.8666668,188,11,30615,1.0696702,10435.112,10435.112,2.9338448,2.9338448,91.446014,94.414894,91.446014,94.414894,1,.14,61130000,1749600043008,2016274808832,596350599168,687246606336,9755.4492,11242.379
85,Germany,173,192,OpelVauxhall,opel monza,opel,monza,Germany,Germany,luxury,1,GeneralMotors,1657,2182,85,1320,5,3,472,172,138,6.9000001,8.8999996,10.8,8.8666668,188,11,31350,1.0467168,10760.746,10760.746,2.9133668,2.9133668,93.441666,96.719856,93.441666,96.719856,1,.14,60970000,1826099953664,2062156038144,626800590848,707825762304,10280.476,11609.41
70,Germany,174,195,OpelVauxhall,opel commodore,opel,commodor,Germany,Germany,standard,1,GeneralMotors,18739,2490,88.5,1145,5,2,457,175,144.5,10,13,16,13,177,12,10816,.97236693,2968.5945,2968.5945,3.6434751,3.6434751,47.084557,48.170536,47.084557,48.170536,1,.13,60710000,675299983360,1487578595328,185345032192,408285642752,3052.9573,6725.1792
71,Germany,174,195,OpelVauxhall,opel commodore,opel,commodor,Germany,Germany,standard,1,GeneralMotors,10563,2490,88.5,1200,5,2,460.5,173,141.5,10,13,16,13,175,13,11890,.97197485,3398.7832,3398.7832,3.4983108,3.4983108,49.550156,50.209541,49.550156,50.209541,1,.13,61290000,749749993472,1531532148736,214317711360,437791916032,3496.781,7142.9585
72,Germany,174,195,OpelVauxhall,opel commodore,opel,commodor,Germany,Germany,standard,1,GeneralMotors,17203,2490,84.5,1200,5,4,460.5,173,141.5,10,13,16,13,175,13,12890,.96574777,3731.2346,3731.2346,3.4546206,3.4546206,52.273258,51.53933,52.273258,51.53933,1,.13,61670000,823119970304,1597558882304,238266384384,462441185280,3863.5703,7498.6411
73,Germany,174,195,OpelVauxhall,opel commodore,opel,commodor,Germany,Germany,standard,1,GeneralMotors,15131,2490,85,1215,5,4,460.5,173,140.5,10,13,16,13,175,13,13955,.94280881,4456.9268,4456.9268,3.1310813,3.1310813,55.92981,54.964539,55.92981,54.964539,1,.13,61970000,917249982464,1674477699072,292949917696,534792142848,4727.2861,8629.8555
74,Germany,174,195,OpelVauxhall,opel commodore,opel,commodor,Germany,Germany,standard,1,GeneralMotors,5710,2461,85,1215,5,4,460.5,173,140.5,10,13,16,13,175,13,15550,.98047829,5087.9282,5087.9282,3.0562539,3.0562539,59.824554,62.322693,59.824554,62.322693,1,.13,62040000,983929978880,1679779168256,321939865600,549620285440,5189.2305,8859.1279
75,Germany,174,195,OpelVauxhall,opel commodore,opel,commodor,Germany,Germany,standard,1,GeneralMotors,9900,2461,85,1235,5,4,460.5,173,141.5,10.7,10.7,10.7,10.7,175,12,16720,1.0069816,5570.8535,5570.8535,3.0013354,3.0013354,63.378105,65.215988,63.378105,65.215988,1,.13,61830000,1026630025216,1658477084672,342057746432,552579694592,5532.2295,8937.0811
76,Germany,174,195,OpelVauxhall,opel commodore,opel,commodor,Germany,Germany,standard,1,GeneralMotors,11853,2461,85,1235,5,4,460.5,173,141.5,10.7,10.7,10.7,10.7,175,12,17250,.94694108,6026.4766,6026.4766,2.8623691,2.8623691,66.101212,67.617668,66.101212,67.617668,1,.13,61510000,1120500056064,1740022611968,391458979840,607895945216,6364.1519,9882.8799
78,Germany,174,195,OpelVauxhall,opel commodore,opel,commodor,Germany,Germany,standard,1,GeneralMotors,7899,2461,85,1220,5,4,465,173,142,10,12.5,15,12.5,180,12,16765,.80079633,6747.0474,6747.0474,2.4847906,2.4847906,70.38221,70.285294,70.38221,70.285294,1,.13,61310000,1283549954048,1847496802304,516562616320,743522172928,8425.4219,12127.258
79,Germany,174,195,OpelVauxhall,opel commodore,opel,commodor,Germany,Germany,standard,1,GeneralMotors,27535,2461,85,1220,5,4,470.5,172,141,8.6999998,11.2,14.2,11.366667,180,11.5,17895,.79189628,7642.0371,7642.0371,2.3416531,2.3416531,73.279121,73.654099,73.279121,73.654099,1,.13,61440000,1388399951872,1926054150144,592914415616,822519005184,9650.2998,13387.354
80,Germany,174,195,OpelVauxhall,opel commodore,opel,commodor,Germany,Germany,standard,1,GeneralMotors,10981,2461,85,1200,5,2,470.5,172,141,8.6999998,11.2,14.2,11.366667,180,11.5,18570,.77693778,7710.2397,7710.2397,2.4084854,2.4084854,77.251122,79.223083,77.251122,79.223083,1,.13,61540000,1470899945472,1945042944000,610715762688,807579287552,9923.8828,13122.835
81,Germany,174,195,OpelVauxhall,opel commodore,opel,commodor,Germany,Germany,standard,1,GeneralMotors,8445,2461,85,1200,5,2,470.5,172,141,8.6999998,11.2,14.2,11.366667,180,11.5,19785,.79449242,7454.8535,7454.8535,2.6539757,2.6539757,82.137253,85.428757,82.137253,85.428757,1,.13,61660000,1535499960320,1947741847552,578565963776,733895852032,9383.165,11902.301
91,Germany,177,197,OpelVauxhall,opel astra,opel,astra,Germany,Germany,compact,1,GeneralMotors,31871,1388,44,930,5,3.5,405,169,141,5.0999999,6.5999999,8.6000004,6.7666669,160,16,19975,.55985445,8744.4795,8744.4795,2.2842984,2.2842984,103.63621,100,103.63621,100,1,.14,79980000,2853599969280,2750569775104,1249223770112,1204120190976,15619.202,15055.267
92,Germany,177,197,OpelVauxhall,opel astra,opel,astra,Germany,Germany,compact,1,GeneralMotors,300804,1388,44,930,5,3.5,405,169,141,5.0999999,6.5999999,8.6000004,6.7666669,160,16,20760,.54383969,9508.0225,9508.0225,2.1834192,2.1834192,108.87804,101.4419,108.87804,101.4419,1,.14,80570000,3075600023552,2811102232576,1408616366080,1287477133312,17483.137,15979.609
93,Germany,177,197,OpelVauxhall,opel astra,opel,astra,Germany,Germany,compact,1,GeneralMotors,251050,1398,44,955,5,3,405,169,141,5.0999999,6.5999999,8.6000004,6.7666669,160,16,21900,.56358713,9424.6689,9424.6689,2.323689,2.323689,113.73126,101.60027,113.73126,101.60027,1,.15000001,81190000,3154899894272,2778522714112,1357711802368,1195737743360,16722.648,14727.648
94,Germany,177,197,OpelVauxhall,opel astra,opel,astra,Germany,Germany,compact,1,GeneralMotors,229920,1388,44,955,5,3,405,169,141,5.0999999,6.5999999,8.6000004,6.7666669,160,16,22350,.54799676,9711.5254,9711.5254,2.3013892,2.3013892,116.84009,102.2087,116.84009,102.2087,1,.15000001,81410000,3320299913216,2858043834368,1442737291264,1241877708800,17721.869,15254.608
95,Germany,177,197,OpelVauxhall,opel astra,opel,astra,Germany,Germany,compact,1,GeneralMotors,221713,1388,44,975,5,3,405,169.5,141,5.0999999,6.5999999,8.6000004,6.7666669,160,16,22875,.53993881,10642.001,10642.001,2.1495018,2.1495018,118.99036,103.98399,118.99036,103.98399,1,.15000001,81660000,3459600089088,2913660829696,1609489317888,1355505205248,19709.641,16599.379
96,Germany,177,197,OpelVauxhall,opel astra,opel,astra,Germany,Germany,compact,1,GeneralMotors,198453,1388,44,980,5,3,405,169.5,141,5.3000002,6.9000001,8.6000004,6.9333334,160,16.5,23710,.54854494,10794.081,10794.081,2.1965742,2.1965742,120.76067,103.55059,120.76067,103.55059,1,.15000001,81900000,3539999916032,2952409120768,1611600363520,1344097091584,19677.66,16411.441
97,Germany,177,197,OpelVauxhall,opel astra,opel,astra,Germany,Germany,compact,1,GeneralMotors,191577,1388,44,980,5,4,405,170,141,5.3000002,6.9000001,8.6000004,6.9333334,160,16.5,26780,.60268402,11186.009,11186.009,2.394062,2.394062,122.8764,104.66744,122.8764,104.66744,1,.15000001,82060000,3646300094464,3010680061952,1523060047872,1257561391104,18560.322,15324.901
98,Germany,177,197,OpelVauxhall,opel astra,opel,astra,Germany,Germany,compact,1,GeneralMotors,220267,1199,48,990,5,3,411,171,143,5,8,8,7,165,16,24950,.54503781,10472.992,10472.992,2.3823183,2.3823183,124.03908,104.25507,124.03908,104.25507,1,.16,82020000,3754599907328,2771349929984,1576027815936,1163299651584,19215.164,14183.122
99,Germany,177,197,OpelVauxhall,opel astra,opel,astra,Germany,Germany,compact,1,GeneralMotors,230224,1199,48,1035,5,3,411,171,143,5,8,8,7,165,16,25585,.54510826,10014.682,10014.682,2.5547493,2.5547493,124.88038,102.97882,124.88038,102.97882,1,.16,82020000,3849660137472,,1506864136192,,18371.91,
83,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,6249,954,33,740,5,3,370.5,156,137.5,5.0999999,7.3000002,6.8000002,6.4000001,134,18.799999,11800,.43445742,4301.1455,1421.4916,8.3011398,2.7434552,75.403595,81.824547,89.29586,91.763382,.33049139,.13,61380000,1667100049408,1960947220480,607664406528,714772840448,9900.0391,11645.045
84,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,25995,954,33,740,5,3,370.5,156,137.5,5.0999999,7.3000002,6.8000002,6.4000001,134,18.799999,11895,.41560432,4054.4067,1322.3839,8.9951181,2.9338448,81.189911,89.384041,91.446014,94.414894,.32615969,.14,61130000,1749600043008,2016274808832,596350599168,687246606336,9755.4492,11242.379
85,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,41983,947,33,740,5,3,370.5,156,137.5,5.0999999,7.3000002,6.8000002,6.4000001,134,18.799999,12150,.40566537,4170.4326,1365.6447,8.8968973,2.9133668,85.924179,93.327118,93.441666,96.719856,.32745874,.14,60970000,1826099953664,2062156038144,626800590848,707825762304,10280.476,11609.41
86,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,55714,954,32,790,5,3,370.5,156,137.5,5.0999999,7.3000002,6.8000002,6.4000001,134,18.799999,12545,.39699695,4991.6089,1553.2621,8.0765505,2.5132177,88.105385,90.713951,93.209915,94.277885,.31117463,.14,61010000,1927900037120,2110158143488,767104253952,839624097792,12573.418,13762.073
87,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,46713,1116,36,745,5,3,370.5,156,137.5,4.3000002,5.8000002,5.8000002,5.3000002,142,17,13360,.40988472,5773.9814,1727.3297,7.7344818,2.313828,91.003082,91.273911,93.493172,91.932625,.29915747,.14,61090000,1991199948800,2139171323904,860565274624,924516155392,14086.844,15133.674
88,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,34586,1361,44,790,5,3,370.5,156,137.5,4.5999999,6.4000001,7.1999998,6.0666666,159,12.8,16450,.48245582,6918.9546,2039.7054,8.0648899,2.3775268,93.460907,95.986938,94.574684,93.085106,.29479966,.14,61420000,2094199996416,2215993671680,880831299584,932058365952,14341.115,15175.16
89,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,29274,1116,40,790,5,3,370.5,156,137.5,4.5,5.9000001,6.6999998,5.6999998,157,14.6,14090,.39280406,5931.0464,1747.4954,8.0629683,2.3756347,96.730453,101.25992,97.374329,96.026756,.29463524,.14,61990000,2223600041984,2297346392064,936002519040,967045349376,15099.25,15600.021
90,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,42635,1000,44,765,5,3,370.5,156,137.5,6.0999999,6.0999999,6.0999999,6.0999999,164,14.6,15800,.41122663,7247.2505,2147.6104,7.3570147,2.1801372,100,100,100,97.678917,.29633448,.14,63230000,2429400121344,2429400121344,1114333642752,1114333642752,17623.496,17623.496
91,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,52329,1124,44,765,5,3,370.5,156,137.5,4.8000002,6.3000002,7.0999999,6.0666666,164,13.9,17440,.48880407,7634.7295,2245.3491,7.7671661,2.2842984,103.21693,98.716751,103.63621,100,.29409677,.14,79980000,2853599969280,2750569775104,1249223770112,1204120190976,15619.202,15055.267
92,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,39305,1124,44,765,5,3,370.5,156,137.5,4.8000002,6.3000002,7.0999999,6.0666666,164,13.9,17350,.45450956,7946.2524,2346.8018,7.3930407,2.1834192,105.65881,97.106857,108.87804,101.4419,.2953344,.14,80570000,3075600023552,2811102232576,1408616366080,1287477133312,17483.137,15979.609
93,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,16722,1124,44,765,5,3,370.5,156,137.5,4.8000002,6.3000002,7.0999999,6.0666666,164,13.9,18340,.47197205,7892.6226,2308.2432,7.945437,2.323689,107.88399,94.353706,113.73126,101.60027,.29245579,.15000001,81190000,3154899894272,2778522714112,1357711802368,1195737743360,16722.648,14727.648
94,Germany,178,209,Peugeot,peugeot 205,peugeot,205,France,France,subcompact,0,Peugeot,6949,1124,44,765,5,3,370.5,156,137.5,4.8000002,6.3000002,7.0999999,6.0666666,164,13.9,18540,.45457986,8056.0039,2350.925,7.8862572,2.3013892,109.67581,95.381363,116.84009,102.2087,.29182273,.15000001,81410000,3320299913216,2858043834368,1442737291264,1241877708800,17721.869,15254.608
